Time_submitted,Review,Rating,Total_thumbsup,Reply
10-04-2022 18:42,Spotify has been TERRIBLE lately. I can't go on to the app without it lagging out or closing app. When I actually am able to listen to music I am not able to add music to other playlists. I wish they could fix this.,2,0,
10-04-2022 18:42,"Since the last update, I can no longer pause my music at all. Music plays while I'm in phone calls as well. I think I am done with this app permanently.",1,1,
10-04-2022 18:38,"Latest update has a bug that doesn't show the bar to pause and change songs. Fixed itself after I reinstalled the app, then it started happening again.",1,3,
10-04-2022 18:37,Awesome selection of music in all genres! 🙌🏻,5,2,
10-04-2022 18:33,"Spotify needs to make it easier to delete duplicates in playlists. But love their enhancement option for playlist. Spotify, when are you gonna create a dj mixing capability for playlists? It would be game changing. . . ;)",4,0,
10-04-2022 18:29,The integration with Sonos is still non-sufficient. Volume normalization and several other features are not working (which remains unchanged for five years already). Working on interfaces should be in the interest of both parties involved. Else than that I like it.,3,0,
10-04-2022 18:28,"Edit. I have just reduced my rating. I'm getting bombarded everyday when I start spotify, with it asking me to turn on bluetooth. I shall turn on bluetooth at times I need to, and should not be forced into it by an app I pay a lot of money for. Give it a rest with the relentless notifications",2,0,
10-04-2022 18:26,"Even being a premium user, I'm still contantly logged out for no reason, the app is incredibly slow, and even buggier, to the point of having to close out and restart the app several times just to get to my liked songs. Plus, the way free users are treated on the app is downright insane. It's gotten so incredibly greedy and I can't abide the actions of Spotify. The horrible payout for artists on the app is also just so terrible.",1,19,
10-04-2022 18:20,"Poor interface, crashes all the time. I am a Spotify premium user. Poor service",1,1,
10-04-2022 18:19,Shows inappropriate podcasts that I've never listen to and I can't get rid of them.,3,0,
10-04-2022 18:09,"Can start playing music, but the bar containing the controls does not appear. Constant problem since the last update",1,1,
10-04-2022 18:08,I highly suggest not getting this. I have tried 3 months now to cancel my subscription. It says its canceled yet they keep taking funds from me. Try to comtact support but there isnt any human recources or human customer service. Just written suggestion... Amazon music is way better then this junk.,1,0,
10-04-2022 18:04,"This is a great App ❤no annoying ads in it,easy to use....its just perfect",5,0,
10-04-2022 17:54,"The app is great, I've used others, and for me, Spotify just works, knows how to talk to us, and has a really great experience. And for those who are complaining about sometimes your downloaded things don't load when you lose connection, you just simply have to turn of your internet connection 😊👍",5,14,
10-04-2022 17:49,"Ridiculous amount of bugs for a premium paid app. Can't pause songs anymore or see what is playing have to go into settings and force quit the app every time, when playing through Bluetooth and change songs it starts playing from the phone and have to reconnect the device, downloaded songs won't play without an Internet connection so what's the point downloading them. The worst app I pay for by far!",1,47,
10-04-2022 17:41,"Spotify! This app is very useful, but there are too much of ads and I also need Spotify to improve and add one feature that we can arrange songs in a queue by our choice that's my wish and also to reduce some ads...",3,0,
10-04-2022 17:40,Almost everything. Missing some iconic albums though. De la soul is dead to be exact,4,0,
10-04-2022 17:40,The recent update keeps stopping my music and unpairimg Bluetooth Im about to download apple music.,1,0,
10-04-2022 17:37,"Spotify is a great app for listening music, the best. But podcasts, oh man, it terrible. Yeah, it got ton of exclusive podcasts but podcast section of app really messy and a hassle to operate. Please add a separate section dedicated to podcasts or just launch a separate app for just podcasts. Because honestly, I cant listen to Spotify exclusives on another apps and I dont want to listen to them on Spotify. Its a loss-loss situation for me.",3,0,
10-04-2022 17:34,I LOVE everything about this music app! I REALLY love the personized playlists! Ally favorites on one app!,4,0,
10-04-2022 17:34,"If i could give 0 i would.the app has started playing random songs on my liked playlist.if i wanted to listen to random songs, id get the radio on. Just let me listen to MY OWN songs. Lots of the songs it plays are inappropriate as well. Terrible.One of the songs mainly consisted of swear words. I dont want to listen to an artist who keeps swearing at me. Its foul and not appropriate.Espescially if i play it in the car where there are children under 12 with me. I dont want them listening to that",1,0,
10-04-2022 17:33,Edit 2: now playing is broken if app is kept open for long. Have to force close app and open. This is a recent bug.,1,0,
10-04-2022 17:29,Excellent application !! Superb playlists.,5,0,
10-04-2022 17:27,"During ads will completely glitch out and restart podcast. On Android Motorola phone has no status bar when playing. Basically have to open the actual app to pause or make any active skip, repeat, etc... And this is the paid version, until now...",1,0,
10-04-2022 17:27,"The most recent update has made this app a nuisance to use. If not fixed soon, I'll be switching my family to another service. Bluetooth glitches, music force plays through phone once disconnected from the car, then can stop or change music until the app is force closed. Straight garbage...",1,2,
10-04-2022 17:19,Best using platform there is i use it everyday without fail and ive only ever come across 1 song 🎵 I couldn't find on there .,5,0,
10-04-2022 17:18,"Design is great. Catalogue is great. App usability is very frustrating. Podcasts and songs ""ghost playing"". It's playing but spotify doesn't show anything playing. Podcast video is non existent and barely functional after years of development promises. Full screen options are limited if you like having your 'currently playing' on display",2,2,
10-04-2022 17:15,Some update has broken the app. It won't start and crashes. Constant message about there being no internet connection. That's a new one. When trying to pause music or close the app I still hear the Spotify audio playing....weird. Tried reinstalling app and still have the problems.,1,2,
10-04-2022 17:14,"ORIGINAL 2/2022: New design is nice, but as someone with a constantly growing collection of about 2,700 liked songs, I hate how the grabber on the scrollbar was removed. It now takes forever to scroll through that long list just to pick the song I want. If you could bring that back, I'll change this to 5 stars 😊 EDIT 11/4/2022: It's back, thanks! 😁",4,8,
10-04-2022 17:09,New update has a bug where the play controls in the app and in my push notification bar vanish after being paused for a few minutes. I have to close and reopen the app to get the controls back. Really frustrating.,2,0,
10-04-2022 17:05,I don't know why but the app every time im turn off like a system like speaker the panel of play pause forward is not showing up,4,0,
10-04-2022 17:04,"Stop asking for Bluetooth permissions! This needs a ""Don't ask again"" option not a ""Maybe later"" one. It's such a sketchy af attempt at building up their tracking network using Bluetooth handshakes and collecting more data.",1,1,
10-04-2022 17:00,pause/next track buttons missing since update on Android. Have to use Force Stop. Same on my wife's and sister's phones.,1,1,
10-04-2022 16:59,"Spotify is awsome, i flund all my fav songs to listen to, but recently my spotify has been glitching and not playing my entire playlist and its making me kinda annoyed but itd still a very good music/podcast app",5,1,
10-04-2022 16:51,"I genuinely like Spotify however, I don't think you should have to pay for premium as you get money from the ads",3,0,
10-04-2022 16:23,"It can be good, but it always shuffles a certain song I like with something that I don't like, and it adds song to my playlist that I don't want to listen to. I honestly hate that feature, but it's a pretty good app",3,0,
10-04-2022 16:16,"They dropped connect support for a ton of car decks. No announcement, just dropped to try and sell their car thing. Been a long time plan subscriber but will now be saving myself 215$ a year. Already end up with several other music services through other memberships. The one that set spotify apart was being able to control it through my car deck. Listen to new music and favorite it while driving. Now I would have to operate my phone While driving so no.",1,0,
10-04-2022 16:12,"The default music app. This newest update makes it incredibly laggy, especially on startup and when scrolling through large playlists. Update: I now have to relaunch the app twice every time for it to work properly. Every update seems to make the app worse",2,2,
10-04-2022 16:10,It is a great app to listen to music just wish there was a button to make it not suffle the songs ;),5,0,
10-04-2022 16:09,Spotify is buffering so slow everytime I open the app even though my wifi is good and fast.,1,1,
10-04-2022 16:04,Once you search a song...it automatically plays similar songs... Spotify is best for music lovers,5,0,
10-04-2022 16:04,Sometimes it hangs when connected to bluetooth audio device,3,1,
10-04-2022 16:00,I listen to music on spotify but recently spotify has been shuffling my liked songs. I didn't even press shuffle play.,3,0,
10-04-2022 15:58,"After the last update the app has been really buggy, it often won't register when I go back on a song and it just keeps on playing no matter how many times I hit the rewind button, it also often won't show what song is playing in the bottom of the screen, the only way to fiz it is to close the app and open it again. Pretty annoying.",2,42,
10-04-2022 15:55,Garbage app. Worst player right now. Keeps crashing. On a s21 ultra cmon.,1,0,
10-04-2022 15:53,"It's a great app, it's just there's this glitch that when I try to play a song it stops at like 7 seconds into the song, I would highly appreciate if this were to be fixed.",4,0,
10-04-2022 15:52,"Keeps on pausing, my device is fine, I deleted the app and restalled, still broken. I pay money I get ads they're skipable but that's not why you pay and now I have press play ever 3 minutes. And tried listening to YouTube in the car usually no problem but even with spotify turned off it would take over even though the app wasn't open. I don't know where the glitches came from but you take my money do your job",1,4,
10-04-2022 15:51,"The current version gets so buggy again. My music automatically stops every few minutes, and the playback control bar doesn't even show and I have to kill the app to get back normal again",1,4,
10-04-2022 15:51,I don't even wanna rate 1 star. Worst cheap App. Can't even Search nor play a song properly.It gets stuck in the middle of nowhere.Even the Ads are so annoying. Uninstalling immediately!,1,0,
10-04-2022 15:40,"I just heard an ad for COAL, are you kidding me? Subscriptions are too expensive for what it offers; over time I could own all these albums for less money. The UI is clunky and the design is outdated. List changes in What's New, I want to know what you're doing on my phone.",1,0,
10-04-2022 15:37,It's buggy AF after the most recent update. Also missing the currently playing bar. Like what happened😭,5,1,
10-04-2022 15:37,Spotify is good if you have premium it can be very annoying because Spotify adds random songs to your playlist if you don't have premium,1,0,
10-04-2022 15:34,Stop asking me to enable Bluetooth every time I open the app.,1,0,
10-04-2022 15:30,Every thing is good but there are too many ads,4,2,
10-04-2022 15:28,"Easy to use, good music selection and affordable. Great app",5,0,
10-04-2022 15:24,what is going on new update has destroyed this app if this continues I will be ending my subscription literally just plays random songs and unpairs for no reason.. fix the app people pay for this,1,0,
10-04-2022 15:17,Devs: what did you do to Spotify connect? The new update has a huge lag or is unresponsive when controlling other devices.,5,0,
10-04-2022 15:17,I have never left a review because this app was perfect. Now it stops randomly several times while playing a song. And it doesn't show what song is playing. Fix this or I'm ending my subscription,1,0,
10-04-2022 15:12,I went way too long to install Spotify. It's a game changer and I love it!,5,0,
10-04-2022 15:10,"Fine for music. Among the worst podcast apps I've ever used. Episodes pause randomly, app crashes, relaunch doesn't solve the crashing, control bar disappears constantly. Can't listen to downloaded episodes without internet access, garbage for flying. Navigating offline mode is tedious and clunky.",2,1,
10-04-2022 15:04,"why this application before this is okay but today I opened it, it means press another song that is played by another song",1,0,
10-04-2022 15:04,Best music app I've ever used it's so easy to use and you can produce your own music on it.,5,2,
10-04-2022 15:01,it's a good app but honestly it's really annoying when it keeps playing recamonded songs when I am listening to my playlist. Is there anyway to stop this. maybe it's because I am on a android idk I just want it to stop,3,0,
10-04-2022 15:00,Obviously Spotify is the best music app but 5 stars don't mean it's flawless. My main issue rn is that initially the updates are often buggy to the point where I can't use the app properly and I have to go download an old apk.. Please do better,5,44,
10-04-2022 14:47,This app would become best for music if there was no ad intrepution in between of songs.I have been using this app for almost two years and I am irritated from intrepution in between my favourite songs .This is ridiculous and if this keeps going on that day is close where this app will be in corner of darkness with no customer.,1,0,
10-04-2022 14:43,"App is great for finding podcast or songs, but app likes to stop all the time shows it still playing but no sound and yes I've update the app and restarted my phone but also happens on my kids iPhone and I'm android so it's a spotify thing not phone's.",3,0,
10-04-2022 14:42,The app is good sound quality is also nice but lyrics spelling is wrong so the word is also wrong,4,0,
10-04-2022 14:42,"I use this app every day... as of April 9th however, spotify will stop anything I'm listening to. As well as not show anything playing. It'll also restart what I was listening to. Hopefully this can be fixed soon",2,1,
10-04-2022 14:40,"WORST UPDATE | April 8 I pay for premium plan. It was worth it but until the last update of 4-8-22. The app has been buggy for the 2nd day: the menu for pause/play disappears every 10-15 min. (1. in the app, 2. in my android drop down menu). You should fire the author of this update or fix it ASAP w/ another one or i should cancel my payment. Totally disappointed. Why can't you fix this problem in 2 days? Come on! Don't you see thousands of 1 stars/reports of problems in the last update?!",1,1,
10-04-2022 14:36,Why soo much of ads??? After every 2 songs you get an ad ... Why forcing to buy premium soo much?? Switching to Airtel Wynk now as it is ad free for every airtel user,1,0,
10-04-2022 14:32,Yup its good but it has a realy realy bad problem if i play song like we dont talk about bruno and when i played it it not that song its other aong its not encanto music so plss fix it ill make it better rate if it is fixed,1,0,
10-04-2022 14:30,"I don't know what changed with updates, but my spotify is opening too slowly. That loading bar appears and force me to turn off my internet and re open it. It is only happening when starting the app. It is definitely some kind of bug. Because I have used this app for 2 years at least. There was never a problem like that. Edit: I took back one star.",2,0,
10-04-2022 14:29,Was fine until my music kept cutting out for Bluetooth popup asking permission after I had already ranted access. Literally every minute. If I wanna listen on my phone then I should be able to uninterrupted. Fix this nonsense,1,1,
10-04-2022 14:26,"Why, oh why must Spotify ask me about bloody Bluetooth every freaking time I open the goddamn app? It makes no difference if I answer yes or no.",2,3,"Hey, we're sorry to hear about this. We’d recommend reaching out to our Customer Service at support.spotify.com so they can look into this for you. Just search “Contact Us”, and they’ll be happy to help."
10-04-2022 14:13,Spotify being the worst now a days today it was not showing me any song wich I was playing and not even notification 😶 my Spotify is recently updated but it is not even connecting to my speakers. Plz do something on this issue 🙏,1,0,
10-04-2022 14:08,"The update has messed everything up. I click on a song it plays, i cant see its playing, cant switch the song, have to power off my phone to stop it from playing.",1,1,
10-04-2022 13:44,My Spotify keeps stopping automatically and its really annoying can someone please look into it!,5,1,
10-04-2022 13:38,Most recent update does not show the player. I can't pause songs skip songs I can only select songs and turn the app off.,1,1,
10-04-2022 13:34,Awesome app. I used to use Pandora but Pandora doesn't have as many features as Spotify.,5,0,
10-04-2022 13:33,This is the best app ever in terms of new song lyrics,5,0,
10-04-2022 13:32,"Very great. When you listen to music, it shows you the demo music video. Best app",5,0,
10-04-2022 13:31,Its a heaven for ads. Absolutely horrible app. Listened to 14 ads for about 9 minutes before it played the music.,1,0,
10-04-2022 13:25,Spotify app is really good. The app has all the songs and music i want. Now there's a new translation feature for some songs and i hope this feature will be available for most of the songs soon... And i am loving it. ❤️,4,0,
10-04-2022 13:23,"Just when you think they can't make the design worse, they do. And this trend has went on for years. Heck, Adele herself had to ask them to remove the automatic shuffle feature that literally nobody wanted but that was imposed on all albums. This Latest version is even worse...there are no play/pause buttons. Instead of giving a certain bald& noisy podcaster 100 mill they should focus on getting their Schmitt together, having a working app. I'm going to defect soon, when I have time to export.",1,63,
10-04-2022 13:20,"The lastest update just broke the broke the app. The Now Playing section just disappeared. The songs stop abruptly after 30/40 seconds, and resume playing after lifting/unlocking the phone.",1,0,
10-04-2022 13:18,"Can someone help me my spotify dont work all of a sudden i even reinstall, log out and back but that didnt helped my liked songs and playlist dissapeared i even canceled my premuim plan cus i thought if its back to free it might show but nope it got worst",1,0,
10-04-2022 13:16,More Commercials before 30 min is up ongoing for over a month. No decent annual price since 2017.,1,0,
10-04-2022 13:13,"ABSOLOUTLY TRASH. THIS IS THE WORST APP I HAVE EVER USED... IT ALWAYS KEPT SHUFFLING RANDOM SONGS WHENEVER I TRY TO PLAY ONE OF MY FAVOURITE SONGS. THIS IS THE FIRST TIME I HAVE WRITTEN A HATE REVIEW BUT. Please consider fixing this, I absolutely hate having to pick out the song from the shuffled playlists, if you look at the icon it looks like there's only one song but there's like 100 of them randomly shuffled together... PLS FIX THIS OR THIS WILL GET DELETED... 🤬🤬🤬🤬😡😡😡😡",1,0,
10-04-2022 13:11,Not a fan at all. Why can I no longer use the 15 seconds forward button on podcasts,2,0,
10-04-2022 13:09,The app is good like real good but it would be nicer if I can the language of the lyrics provided......like a translate button,4,0,
10-04-2022 13:09,"So it is a good app to get (rated) but it is hard to download because it always shows pending IT is a good app as you can listen to music while working,drawing,playing or even writing notes you can listen to your favourite song and everything. It would be cool if you could not annoy me with premium adverts or other adverts but....yeah it is a good app to get..",4,34,
10-04-2022 13:05,Spotify is a really good app for music no ads and background music I would really recommend it you can't download music without a prescription with the prescription it gives you download music and twice better sounding quality I really recommend it. 👍,5,1,
10-04-2022 13:04,"App is broken, over the last couple of weeks consistently unable to control playback. Please fix",2,0,
10-04-2022 13:03,"The app is living it's own life. Starts playing songs without being ""running app"" and without showing it's active in drop-down notifications list. A little annoying to say the least. Or just gets itself visibly active without demand and starts playing songs by itself whenever it wants. Fix it. The app rating is going down.",1,0,
10-04-2022 13:03,"Hasn't worked since last update, cancelled subscription - Apple music actually works.",1,0,
10-04-2022 13:02,Cannot play the song you want to hear. Always random song even if we use the search function.,1,0,
10-04-2022 13:02,Usually works well...but recently it keeps stopping mid-song. Gets annoying after the 3rd time in an hour,1,0,
10-04-2022 12:57,I love Spotify but the no internet connection problem is pissing me off. You don't know how many times I have uninstalled and reinstalled Spotify sometimes it does not login. I have a premium membership because I loved Spotify. My device is samsung m21 2021 edition. Please fix this Spotify. You will get 5 star review after you fix this issue,1,19,
10-04-2022 12:54,"Been having issues lately Wirth the player playing, but not haveing the player UI pop up and not being able to stop it playing. Started about a week 2 weeks ago, on and off, now it's every time I use spotify.",3,0,
10-04-2022 12:47,Spotify is very good would not rate it 5 out of 5 4 is good,4,0,
10-04-2022 12:47,Excellent sound quality. Search engine is relevant and swift. Great app,5,0,
10-04-2022 12:46,I hate this new update I can't choice any music anymore now until further notice I'm deleting this app until I say it's not trash,1,0,
10-04-2022 12:40,This app in my denon avr is frequently getting disconnected. The latest version of this app forces me to connect via phone. Before updating latest version my denon avr was working standalone. Very bad. It's working like other apps 🍎 music etc,1,0,
10-04-2022 12:30,"(Premium) Since last update, the control bar has disappeared. I can hit Play on something but that's it - once it's playing, I can't stop the track, go forward, skip or anything. As another reviewer said, the only way to stop Spotify playing is to shut down the app. I would uninstall but worry that I'll lose all my downloads. Waiting for a patch!",1,2,
10-04-2022 12:28,"Recently this app has been bugging out. If you open it and click a song, the usual song bar that appears at the bottom isn't there. You have to close the app and open it again. This is really annoying",3,1,
10-04-2022 12:27,The new update is making this goddamn app IMPOSSIBLE!! I want to be able to chose a song from my playlists again!!!! I cant even put particular songs without it randomly giving me a totally different one!!,1,0,
10-04-2022 12:27,"spotify, please explain one thing to me: why do you use the lyrics from musixmatch? i don't think i've heard a single song that didn't have inaccuracies in the written lyrics. it's so aggravating! there are far better options as far as lyrics websites (?) go... also the connection/synchronisation between the pc and phone apps is absolutely atrocious",3,1,
10-04-2022 12:24,"I would rate this app 5 stars, the quality is perfect I've always wanted a music app like this. The only problem is it has ads after each song...that has to be improved! Its an really amazing app for partying and group study. I will suggest you to download this amazing app!!!!!!!!!!!",5,3,
10-04-2022 12:24,"Auto Play same type of songs doesn't work maximum times, inspite of being a premium member.",2,0,
10-04-2022 12:07,Spotify is where it's at. I love I can play anything.,5,0,
10-04-2022 12:03,I love Spotify esp since they came into Kenya. Listening to new music or classics is my new hobby 🪄,5,0,
10-04-2022 12:03,Subscription is way too expensive for what the app and features offers especially when the app is a mess in bugs and glitches,1,0,
10-04-2022 12:02,"Up until now the app has run beautifully, but the past few days it's started to pause and play constantly, while also not allowing me to see what's currently playing or skip the track",1,1,
10-04-2022 12:01,i have a premium account on Spotify and i did all the updates but i still don't have the lyrics,4,0,
10-04-2022 11:57,"Most recent update has ruined the app. When I play a song, the progress bar doesn't show so no control over songs, music stops randomly now and the shuffle algorithm is terrible, always adds the same songs you've listened to at the top of the list. It's honestly deterring me from continuing to use Spotify.",2,30,
10-04-2022 11:54,My experience with Spotify is that I can listen to all my favorite music from the old-school to the new school,5,0,
10-04-2022 11:48,App is good but most of the time it just stops responding i use Spotify on daily basis and on every second day i faced this issue that app lags and stops responding and sometimes it doesn't show the music controls when i tap to play music I'm a premium member so what's the point of subscribing to this service if these kind of issues keep happening please fix this,1,7,
10-04-2022 11:45,"Tried Spotify, Deezer, Apple Music, YouTube Music, Tidal. Spotify wins..",5,0,
10-04-2022 11:45,Chromecast feature doesn't work anymore. 🤣 displays as Spotify not installed.,3,0,
10-04-2022 11:44,"Lost stars with this update, so many glitches now. Never had issues like this before. Please fix asap",1,1,
10-04-2022 11:39,"Like It worth it pay, but wish adds where better placed, as his problems don't convince me that much",3,0,
10-04-2022 11:39,Well done every songs avalible you can listen to any song that is not avalible in gaana like moonlight made by dhruv so thats it and you know like sigma male beats are also are avalible and there are beats avalible so i also personally recommend you or you can say that publicly recommend you that 😉 download this app now and listen to podcast that are not avalible in gaana ok 👌 bye because i like this app so much to describe i shared ❤ 😊 my own experience,5,0,
10-04-2022 11:25,"Update has made ads play after every. Single. Song. Radio plays less ads than spotify. And its the same ads everytime. If you're reading this spotify, you're trash and greedy.",1,0,
10-04-2022 11:24,Its very hard to listen to the songs you like since spotifY KEEP ADDING MUSIC YOU DONT LIKE INTO YOUR PLAYLISTS AND EVEN PLAYING 1 SONG CAN AUTOMATICALLY ADD ANOTHER SONG FOR NO REASON,1,0,
10-04-2022 11:22,I love the app though the thing is they add songs you don't want and if u wanna continue playing the song you have to watch an add but it isn't that bad but if you could make a playlist without adding new songs it would be perfect and I would recommend this app,4,0,
10-04-2022 11:21,Ad after each and every song. Disturbs the mood very much.,2,0,
10-04-2022 11:06,"This app is like a CD Walkman from way back when... It skips SO MUCH. Skipping only seems to happen when my phone is locked. Sort it out Spotify 🤘 Since last update also now the ""now playing"" thing is missing so I can't skip songs. Only have playlist view :(",1,4,
10-04-2022 10:53,As I am a Kpop fan it l really love it and there many more songs with lyrics lt is just awesome 💜💜💜💜💜💜💜,5,0,
10-04-2022 10:52,"This is awesome,but there are no lyrics of some songs so,I rate it 4",4,0,
10-04-2022 10:43,"Exceptional. Been With Spotify For Years. Love That They Don't Up Their Charges Once You Subscribe To Premium. As A Musician & A Person That Treats Music Like It's A My Pulse. Spotify Gets Invested In Their Subscribers, Whether It's From ""Summer Rewind"",""Most Listened To Artist"" To ""A Quick Mix Of Songs You Forgot"". 5 Stars & Highly Recommended.",5,1,
10-04-2022 10:23,The app is acting weird. Sometimes not showing the song currently playing. Jumping to other playlist after one song or just skipping my song entirely and jumping to another song on another playlist,4,0,
10-04-2022 10:17,I had premium for the longest time and loved it but recently I stopped it just temporarily the way they handle the free listing is very restricted I only recommend the app if you intend on getting premium,4,0,
10-04-2022 10:12,This app is poorly made. So many odd bugs like not having a pop up screen showing which song is playing and being able to pasue or skip...I just swapped from Apple Music but I'm probably going back. Disappointing.,1,0,
10-04-2022 09:36,"I'm having issues after switching from ios to android. This apps got a lots of bugs and dark mode issues with MIUI, Xiaomi.",3,1,
10-04-2022 09:29,This is the best app I found on Google Play store for Music. I could give 5 stars if you increase the no.of skips per hour.Overall this is good. Well done.,4,0,
10-04-2022 09:28,I choose 5/5 because you can listen to music and set it your alarm clock and you can turn of ur phone of and you still listen to it and you can pourse it and you can listen to any music you want it will come up PLEACE ENJOY,5,0,
10-04-2022 09:28,It was great until the last two or three updates from there on it crashes more often that it works...,3,0,
10-04-2022 09:21,Because in this app bts songs are there that's why I am downloading but it is a good app 💜💜,5,0,
10-04-2022 09:14,This app is very boring and contains so much ads don't download if you taking subscription then it is ok,1,0,
10-04-2022 09:12,Big problems/ bugs since the latest update. Reaccuring bug where songs can't be stopped until deinstalling and reinstalling the app. The client service cand unfortunately not help either. If this is not fixed it makes the app unusable for me ..,1,1,
10-04-2022 09:03,I rate it a 5 because the quality is picturesque although you could do less ads but still overall it is a great app also when you try to play a song you have to listen to a lot of songs before just to listen to the song you wanted to listen to.,5,1,
10-04-2022 09:02,"Hi. Something happened to Spotify on my Samsung. The play, pause, forward, backward options don't appear on my screen anymore. I can't pause a song anymore.",1,3,
10-04-2022 08:47,I have enjoyed listening to one group and not having to change and listen to others.,5,0,
10-04-2022 08:30,Giving this app a three cause it randomly plays music when another app is open and the settings are all turned off for autoplay.... it's getting annoying and making me want to Uninstall and go back to my mp3 files,3,0,
10-04-2022 08:21,Since the new update the 'Currently playing' bar often fails to be rendered. Restarting the app helps for a while but then it is gone again. Please fix this with the next update,3,1,
10-04-2022 08:16,Not able to play any song when I'm using my wifi network and it's so annoying... please try to fix this issue ASAP 🙏,1,0,
10-04-2022 08:15,"Latest update = can't see currently playing track, or media controls.",1,1,
10-04-2022 08:01,I enjoy uploading songs on this app and they are so clear and audible,4,0,
10-04-2022 07:57,Searching and selecting a song to play is playing always the wrong one no matter the title.,1,0,
10-04-2022 07:54,After the most recent update my bar has been disappearing when I exit the app and go back in or when I turn my phone off. When this happens I have to close out the entire app and open it up again for it to come back.,3,2,
10-04-2022 07:51,"Well, I don't really know how to describe it, but the App is full of lags. Keeps crashing, freezing or playing music without me being able to pause or skip, because it says it isn't playing any music but it is. Had to force stop the app because it wouldn't stop playing music. It has been laggy like that for some time now (~1 year) and I'm sick of it.",3,219,
10-04-2022 07:47,"considering i'm paying a LOT for my monthly subscription (which adds more by the way, if not directly by credit card), i sure do hope spotify does better by fixing BUGS. like frequent random hanging and play bar not showing up no matter how much you restart the app. as much as i'd like to remove and reinstall the app, it's such a hassle to redownload all the songs i've downloaded offline, especially if they're over 10GB+. PLEASE for the love of everything that makes a sound, PLEASE FIX!",2,1,
10-04-2022 07:46,Poorer by the month. Lots of my liked songs have disappeared because rights have been removed by the artists and now my playlist of 630+ songs only shows about 25. Ridiculous,3,0,
10-04-2022 07:37,"Can't search for songs when connected to WiFi. It says no internet connection, even though it can continue playing from the playlist and network being fine. I'm facing the same issue for almost a month now and no successive update seems to fix it. Now I need to find a older version of Spotify. Newer updates keep screwing up the experience",1,85,
10-04-2022 07:33,"With the last update, I can't skip a song anymore and Spotify stopped working 😭",1,0,
10-04-2022 07:32,Good app overall. Frequent updated to clean up bugs is nice.,5,0,
10-04-2022 07:15,"My must have music portal ,at home or outside. Can't imagine life without Spotify 😁",5,0,
10-04-2022 07:09,"Its pretty bad first experience, every time i try to listen to my LIKED music. The recommended says, ""f' you you, you're listening to ME, not YOUR LIKED songs in your LIKED folder. And every ten minutes an ad appears. Really getting on my nerves..",2,0,
10-04-2022 06:58,"Something us wrong since yesterday. I can't see what song is playing anymore, i cant pause the song or forward to the next",1,2,
10-04-2022 06:53,"Guys this app is rubbish not at all optimised, use Spotify lite which is 1000 times better than this limited ads on free version and smooth to use even on low end devices....",1,3,
10-04-2022 06:50,The app is good. The design is cool. The algorithms for selecting similar music are great. But I'm not particularly a fan of advertising.,4,0,
10-04-2022 06:50,Latest update has killed my Spotify through Android auto. I cannot play music in the car at all,1,1,
10-04-2022 06:38,"I've been able to repeat, and play sepcific songs before but now I just can't do it anymore. It was better before than now I just don't like the uninstall button is very close now to my opinion.",2,5,
10-04-2022 06:22,"You guys are absolutely useless, logged me out of my account I'm damn paying for to now I can't even use, I can't log in with the email I used a few years ago. I'm now fuming",1,0,
10-04-2022 05:32,you need fix crashing problems on your app to renew itself software it stop playing my favorite song it get very annoying,1,0,
10-04-2022 05:18,You'd think a company this large could make an app that doesn't have a new bug every month,1,0,
10-04-2022 05:17,"Recent update and it's gone from bad to way worse! Don't get this app! If they did it, I'll fix my review. Too many issues to mention, not happy",1,0,
10-04-2022 05:07,"Same as other people already said, stops playing music randomly so you have to restart the song, but sometimes the app also 'forgets' which playlist you are listenging to, or the panel for play/pause doesn't apear so you gotta restart the app and it get's tiering pretty fast. Wich such a high price, and an app that doesn't work i am not sure it is worth it.",2,27,
10-04-2022 05:04,It has every kind of music. Almost all genres ❤. You can easily find k-pop songs,5,0,
10-04-2022 04:55,My best part .. after 12 midnight me n my Spotify is best with expresso. I loving it 😊😍,5,0,
10-04-2022 04:46,Good for music so many choices thanx to spotify,5,0,
10-04-2022 04:41,"i love spotify, but lately it's been so so buggy. music stops at random and u have to close the whole app to make it play again, the app refuses to play music saying it's offline when I know for a fact there's signal etc",3,1,
10-04-2022 04:40,"The app keeps stopping playing the track randomly, saying that there's no Internet connection. I did not experience this before the latest update. PLEASE FIX IT NOW!",1,1,
10-04-2022 04:32,"Im givin this 3 stars because on the moblie version, the option to repeat one song and choosing what song you want to hear on all playlists have been removed and there are way to many ads if you get the chance please have an update where we can freely repeat and choose any song we want instead of paying for premium",3,0,
10-04-2022 04:27,"After the new update the Spotify app constantly freezes and doesn't show your current playlist after not listening for a couple hours. Closing and opening again won't work either, I have to force stop it for the app to work properly again.",3,3,
10-04-2022 04:10,(UNINSTALL) No control can't skip songs in car mode can't turn car mode off even when car is disconnected. Have to restart phone to get spotify out of car mode. 9.99 for this wth...I'm definitely buying a device to connect that's dum.....--->UNINSTALL<--,1,0,
10-04-2022 04:09,"Since update the app will stop playing music at random intervals. Really annoying when I'm at work gowned up in PPE and can't access my phone to turn it back on again. This is a real inconvenience, please fix it quickly (Samsung note 20 ultra)",1,0,
