Time_submitted,Review,Rating,Total_thumbsup,Reply
14-01-2022 14:56,"I don't know how, but they got access to my account during an identity theft investigation. VERY SKETCHY! Considering the fact that they do not have my account nor routing number and before I could get access to put money into my NEW account, they took the monthly amount and caused a new issue.",1,0,
14-01-2022 14:55,App is buggy. Keeps playing music I don't want even though I did not select enhance mode in my play list. Please fix.,1,3,
14-01-2022 14:31,"Like until the most recent update. Now I can't listen to anything, pages, playlists, and searches won't load. Useless and frustrating. What happened?! Update: theyve done a couple updates since, ive tried reinstalling etc. Still useless. And ive never heard back from support. Even more useless and frustrating. The ONLY saving grace is i found a different app that i actually like way better for podcasts. But ffs i miss my playlists.",1,25,
14-01-2022 14:22,"I recently tried using this with an Amazon Echo Dot... the ads are way too loud. It seems like the articles I seen online from Spotify, the ones that said they fixed this issue, were lies. It's not just a few ads. It's closer to 90% of them that will blow your ears out.",1,0,
14-01-2022 14:14,"Yea I'm just kinda sad I'm forced to have to pay premium for a good experience. otherwise it's not a ad every 30 min it's more like every other song. But other than that it's pretty cool, you can make Playlists .",4,2,
14-01-2022 14:08,"It's amazing, it's so easy, it makes listing to music a hobby, because it gives you suggestions taylored to your tastes, so you don't have to search for good songs all the time!",5,4,
14-01-2022 13:59,Paid for the mini which was premium and now they updated it to 30 songs limited to download. And the way to save the song you want to download is so sketchy. Plus the downloaded playlist doesnt load without internet. What???,1,13,
14-01-2022 13:43,"Since last update, the app has been ""running"" horribly. Fix this problem and the app is 5 stars Update: updated on the 13th, STILL NOT FIXED.",2,1,
14-01-2022 13:22,"Unfortunately, Spotify no longer downloads to my SD card formatted for internal storage. Rather, it's forced to use my phone's internal storage. Strangely, this only occurred recently. In 2021 and before, I had no issue storing my downloads on my SD card. Now the option to change my music's storage has disappeared.",1,18,
14-01-2022 13:21,"Is it the compatibility of the app and my phone, or my music doesn't play at all. I already updated the app, uninstalled and installed it, and even purchasing a one-day premium just to listen to music, but still it doesn't load.",2,1,
14-01-2022 13:05,When used at first the app was all good but as soon as I kept using it and paly songs or make a liked list it keeps playing adds for premium back to back unless you finally get irritated and close the app . Spotify neens to know that keep showing adds back to back 1st 2nd and 3rd 4th time won't attract it's customers rater will make them feel irritated we open the app for songs not for the adds .,1,0,
14-01-2022 12:25,"Love the music that's available but would be better if you could access it without paying for premium and then have Spotify recommend quite alot of tunes that are already in your Playlists and what is with all the updates?? Updated only yesterday and am being asked to update again today... but when I go to the app very little seems to have changed and if anythng their's more glitches to it, so Im not gona update again.",3,9,
14-01-2022 12:18,"The mobile application is trash. On PC it plays the song you want and then random songs. On mobile it shuffles songs, so I can never listen to the one I want. While I love spotify for PC, It's horrible for mobile.",1,0,
14-01-2022 12:15,My experience has been great. The algorithm has been good with my taste of music and podcasts. I do not like the black background without the choice to change the color like other platforms. Hence the 4 stars. (Meant to be 3 stars cause the color is a bug to my eyes),4,123,
14-01-2022 11:57,"I love how Spotify constantly analyzes your music, whether it's old or new and puts together numerous Playlist Recommendations that include music you know & music that you're not familiar with but sounds like something you might enjoy !! (*And, of course, you can pick and choose WHATEVER music, podcast you want, at any given time ðŸŽ¶ðŸŽ¸ðŸŽ¤ðŸŽ§ðŸ¥ ðŸ“» )",5,13,
14-01-2022 11:32,"actually i would to rate the app with 5 stars but the stupid ptoblem is ads. The heck they show ad after 1 single song, as if the app is going to for our premium. Nonsense people! So i would suggest other that if want to download this, then get ready to pay for the app or else reaelly forget spotify because they interrupt you a lot while hearing to songs.",3,0,
14-01-2022 11:16,"After a update some time ago, the buttons on the notification are always black even when the song has black background. It's annoying but not deal breaking. The other issue is when I change songs on another device with my phone, the song changes but on the phone it gets stuck on timestamp 0.01 and the buttons to change songs stop working. Then I have to go back and forth between the main menu and song display to change them. Other than that it works.",4,25,
14-01-2022 10:56,Great app. Smooth experience. Sometimes connections can drop but not necessarily the apps issue,4,0,
14-01-2022 10:55,"Songs doesnâ€™t play correctly.If I tap on one song this app play the first song of the artist album. It doesnâ€™t matter what song it is, Again there isnâ€™t any option to see songs of playlists. If I skip to find right one it show I can skip 6 time max. If there is so many shortcomings how did this app became so famous. If you wanna sell premium give some extra feature there, not making this app boring or unusable for free user.",3,688,
14-01-2022 10:48,"I am an ardent purchaser of music on cds i rip and play back in various ways. My children have purchased me this credit because they wanted to show me how it is for them. My verdict is good, I like the fact that i can try stuff I wouldnt normally and checking out stuff i wanted and never got round to. The cost of Â£120 for a year is a big burden for me, I doubt I spend that much on CDs as i look for the bargains and 2nd hand. You need to be cheaper to keep me.",4,35,
14-01-2022 10:30,"Best music streaming app so far, Music database is good but still lacking a few old records. But it's okay..",5,3,
14-01-2022 10:30,"I am having the best.time using Spotify. I have playlists to diehfor, songs I had forgotten a long time ago I was easily able to find them using playlists already provided by Spotify. Nice one",5,1,
14-01-2022 10:25,"As they allow misinformation to be spread on their platform it must be a one star. Should have been minus 10, but doesn't have that option...",1,0,
14-01-2022 10:16,Spotify started opening when I tried to play audio files on my phone with absolutely no permissions. I uninstalled it and not even logged in it become my default audio player. It makes my files obsolete because they wont play and spotify wont let me open my phones audio player. Smh.,1,0,
14-01-2022 10:06,I dont like how I can only shuffle play which is really annoying since my playlist gets messed up every time I play it but the addition of random songs to my playlist is even worse so now instead of spotify I use youtube for my music.,2,0,
14-01-2022 10:03,"Five star rating once I have received an update that you guys will release lossless option for songs. Every one is doing it, why can't you. I love Spotify and it's algorithm but I use apple music for spatial and Dolby atmos content. Please Spotify release the atmos and spatial option ðŸ˜Œ",3,18,
14-01-2022 09:59,"I honestly hate it when i get random songs that i didnt even ask for, the ads, keep coming everytime when i finish 2-3 songs telling me to buy spotify prem, also i turned off the option where it would not add in random songs in my playlist, yet it does on my phone, fix ur stuff on phone, stop focusing on money",2,12,
14-01-2022 09:51,You gotta play ad after every songs and that too three ads all at once you need to understand that not everyone can use premium! Fix this thing please rest it's a nice app if it doesn't play ads after every songðŸ¥²,2,5,
14-01-2022 09:25,"Why is it that everytime I listen to Spotify it always stops? It's been likes this for a while now and it is so annoying. I mean, even with the downloaded songs, with wifi or mobile data, it always stops. I pay monthly for what? I have to open the app every second just to continue listen to the song.",2,23,
14-01-2022 09:22,Every second day i have to reinstall the app and clear cache because when i try to shuffle liked songs it only plays songs that arent in the playlist. It started around christmas and hasnt stopped since. When the app worked it was really good but now Im praying the next song is one in my playlist Literally just had to reinstall after less than an hour since the last time. Please fix this,2,1,
14-01-2022 09:11,"Have been a loyal spotify customer for years but in the past 6 months upsates to the app cause it not to work. Sometimes the app wont even open, and if it does it takes a whole 5 minutes. Phone is a galaxy S8 so nothing to do with hardware. Once it takes an eternity to open the app will say i am not connected to the internet even when I am via wifi or data. Lastly, i updated my account to a duo account with my partner, but their songs are not included in duo playlist. CS hasnt been any help.",1,0,
14-01-2022 09:02,"Downloaded songs get deleted once the premium pack that you have bought comes to end..and I just hate this feautureðŸ˜¤ I really thought that once I download a song, I can listen to it anytime even after the premium pack ends..it really disappointed me a lot",3,0,
14-01-2022 08:51,Problem is am finding it difficult to play music in my play list. And it's impossible to repeat or play a previous song. Is it that I don't know how to use this app or what?,3,0,
14-01-2022 08:43,"** UPDATE ** I am pleased to post an update. The Android version of the Spotify app continues to have a much lower volume when using the equalizer... however, either a Chromebook update or a Spotify app update corrected the sound quality of the music to such a degree that I no longer need to use the equalizer. GOOD JOB!!!",5,5,
14-01-2022 08:41,"Everytime I need to search the song ad play, I can't enjoy songs because of its Random shuffle is very bad. If I search one song then it doesn't shuffles and stops after playing only one song.",2,0,
14-01-2022 08:00,I'd rather just download the songs and listen it in my own music app y'all just spending money just to get rid for ads while your own music app doesn't have it plus the songs I want is not here even though it kind of takes some of your storage it's just like 3mb and downloading this one is 26mb or more plus when you use it more it will just increase that's it.,4,0,
14-01-2022 07:52,Best music app out there. It's like YouTube except you can listen with your screen off. If you actually have patience and don't throw fits like toddlers through the ads it's a great app,5,18,
14-01-2022 07:44,"Recently after I updated my phone, I can't install the app from anywhere. Pls tell me a solution for this issue. My phone got lot of storage and there is a good internet connection. Kindly find the issue and tell me the solution. I use Samsung M11. And I found that only in this device I am unable to install the app.",2,0,
14-01-2022 07:18,There is way to many adds. You cannot get a max of 5 songs in and almost the whole time you try and listen almost the whole time it's adds.,2,1,
14-01-2022 07:05,"Everytime I'm listening to a podcast and turn the screen the off, my media will stop playing almost 100% of the time, even if the timer is on and set to a later time. Sometimes the player stays stuck on a past episode, or it reads a timestamp that I've already passed long ago, making me lose my place. If Spotify wants to seriously contend with other podcast platforms it needs to address these chronic issues",1,103,
14-01-2022 06:35,Worst user Interface. They pay out millions but apparently don't pay their programmers enough to make the user Interface Intuitive. Garbage. Spent 5 minutes trying to figure out how to go back to an audiobook on spotify. If it's not possible without premium say so. Garbage. I'll stick with YouTube and their evil overlords,1,3,
14-01-2022 06:34,is this music and podcast app or ads app every two or one songs there is three ads and I am not available to buy any subscription of spotify and any app. Please reduce ads on Spotify.,1,0,
14-01-2022 06:29,It has good quality downloads but I hate that it adds songs to playlist s and if I want to listen to one it will only give me the preview it is so annoying is this like a setting or something cuz it's better to just Google song now,1,3,
14-01-2022 06:28,I use it a little bit but not enough to buy premium and it's kinda annoying not being able to pick a song and play it whenever. Additionally my Spotify just crashed so I'm here trying to reinstall.,4,0,
14-01-2022 06:26,"I really enjoy Spotify, it's the best ever. I plan to update on Spotify this month. I love the oldies music. Thank you for giving all of us such great music to enjoy.",5,0,
14-01-2022 06:15,not sure what the issue is but at this point I cant listen to one song without it randomly pausing itself and glitching out. not worth paying money for anymore.,1,0,
14-01-2022 06:14,"Since the last update, Spotify turno off by itself, when you are listening to something it does not move to the next track, and I have to keep closing it out to see if it works better but nothing helps. I use it every day and I pay for it.",4,3,
14-01-2022 06:05,Two missing stars for the lack of two important features that the competition do better. Flow with deezer and searching for a sing song playing in the background. Three stars for remote control and great library. I don't enjoy daily mix and my playlist /song radio give me 5 songs on repeat.,3,2,
14-01-2022 06:02,The update is SO not it. I would have been way more better like how it was where you could just listen to liked songs and skip as many as you like but now I have to pay and I honestly think that its unnecessary. Then yall even add songs that I didn't want or ask for..so in that case I will rate it at a 3 but it would have been a 5.,3,8,
14-01-2022 05:30,"Spotify has helped me to enjoy music while dancing with my kids, working out, cooking and getting to sleep. Thank you!",5,1,
14-01-2022 05:25,"Sometimes glitchy and I would expect better optimization from this app. Also, why doesn't the sleep timer always work? There should be more sleep timer options (custom time) and it should always be available no matter what you are listening to.",3,2,
14-01-2022 05:12,"Spotify is trying to play.. This notification doesn't go after cache clear, reinstall, phone restart. Using OnePlus 6 Android 10. Never had this issue before but since few months now. Very irritating. No help on internet forums.",5,14,
14-01-2022 04:44,They would have gotten 5 stars from me except they from nowhere decided to charge me twice in December and then again this month in January thank God I was a bit smarter and faster than they were although they almost had me convinced to update my payment so that they could unpause a subscription I had already paid for and their plan was to just charge my account again for this month and they can keep their music and their app and shove it up their behinds.,1,8,
14-01-2022 03:58,Bro when in hell didnt i need 6 skips a day to skip a song i just dont want to listen to? and what happend to my playlist spotify it wont work its stuckon edit playlist you guys deserve this 1 star till my stuff gets fixed or someone tell me what did i do wro ng or something here im currently thing about switching to soundcloud now bc of this so think fast,1,0,
14-01-2022 03:56,"One of the best apps ever! I love how easy it is to use Spotify and how easily accessible it is to find my music, as well as new music. The system that recommends music based on the music you listen is very good, as I am constantly finding new music that I now love.",5,1,
14-01-2022 03:53,"Scince the new update, I can't see the lyrics for any song. I really want this bug to get fixed. I have always loved and used spotify",4,9,
14-01-2022 03:23,"I have to drop this rating down a star as the last 3 versions of the app, it no longer refreshes song title on car Bluetooth. It will stay on the first song played",3,0,
14-01-2022 03:19,"Absolutely love it! Got a premium account right away a few years ago, totally worth it! I use my account on phone, tv, and especially my car! The ability to make personalized playlists is awesome!!!",5,2,
14-01-2022 03:06,Comes on by itself and starts playing music. There is no stop button. Twice shut my phone off to stop it. This time I'm deleting the app.,1,0,
14-01-2022 03:02,"Spotify is like a maze, enter it and u'll be lost. Its very eh kinda useless wihout premium both spotify and spotify lite. Multiple ads cant download and etc.",1,5,
14-01-2022 02:57,Please allow us to select multiple songs at a time and add them to a Playlist. It's kinda annoying having to select each song individually to add them to a Playlist. Also have a library for all downloaded songs different from liked songs,4,0,
14-01-2022 02:53,Great music app which is richfully filled to the brim of all genres and types of music both obscure and popular which is great.,5,0,
14-01-2022 02:03,It's a little hard for me to learn where to go to put my music and how to change them in the order that they were played or downloaded but 99% of this is actually me because I'm technologically stupid Spotify has been very good to me you have found some songs I thought no one would ever hear again and so I decided to up you one star thank you,5,7,
14-01-2022 02:01,"Fantastic app with Premium but feels like a demo without - Too many features are off-limits for free plans, most of which are available for all on the Desktop version.",3,5,
14-01-2022 01:58,"Kinda slow at times, but I think that's just because of my device. Learned all the words to the songs from Encanto!",4,0,
14-01-2022 00:54,The app stops and goes off when I am using other apps while listening to songs on this. I have to restart it everytime which is really annoying.,3,1,
14-01-2022 00:35,Are you looking for commercial's? Spotify has lots of commercials. Also commericals are so much louder then the music it actually hurts my ears when they come on compared to the music. Updated 01/13/22... sooo many commercials.,1,24,"Hey, thanks for reporting this. Weâ€™d love to get some more info so we can investigate. If you have the time, give Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us""."
14-01-2022 00:25,songs stop playing randomly then youre out of the app. playlists are back on shuffle so you cant choose the song you want to listen to and youll have to interrupt your work to play another song. that's nonsense. whats the point of this music app if you can't play the songs youd love to listen to in your playlist. please fix that,1,0,
14-01-2022 00:11,Needs to be worked on. There are plenty of apps out there that have excellent features but you can't get certain podcasts on them because they're exclusive. So you're forced to listen to an app that acts up and doesn't do what you'd like it to do. And if you pay for premium it doesn't help.,2,0,
14-01-2022 00:05,Spotify is the world's best music app it it very fun to use when you. Are board or just wanna listen to music or podcast or even make something.,5,10,
13-01-2022 23:45,This app is amazingly good! You can find almost ANY SONG! But you only have 6 skips an hour unless you pay for Premium which isn't a bad problem! :),4,2,
13-01-2022 23:30,"Thus far, I love the app, may I suggest that the lyrics be made available for the offline mode. I still want to sing off key to accurate lyrics even when I am offline ðŸ˜†",4,22,
13-01-2022 23:18,"Picked it up since some of my fav podcasts went exclusive, fortunately it was only for a year as this app is trash. Clunky UI, excessive ads (including inserting them into podcasts which would be ad free on any other platform), and trying to listen to music is even worse (which they pay the artists nothing for). Also I can't directly prove their responsible for Joe Rogan complete losing his mind but it seemed to be around the same time he joined up. Coincidence?",1,0,
13-01-2022 22:53,"Brilliant app generally but not working, I tried clearing the cache and uninstalling then reinstalling and still not working. **Eventually got it sorted after numerous attempts of clearing storage data and only logging in when there was no other app activity, frustrating but hopefully will be seen to in the next update**",4,20,
13-01-2022 22:33,They went to constant ads for free version. Its useless unless you b pay. It also hijacks my android and starts playing when I don't select it.,1,0,
13-01-2022 22:23,"So basically if I want this app to properly work, it's come down to me having to wipe all data from storage and reopen it like a freshly downloaded app every day because it's become so buggy, I've been using Spotify premium for years, it's crazy how they've constantly made it worse through non user friendly UI and bugs",1,7,
13-01-2022 22:22,"Im using the family plan.... and it's the best value for music compared to any streaming service..... comes with 6 accounts and each account is its on serperatw single user account..... well worth the price.... would have gevin it 5 stars if spotify would support a higher quality....if ur an audiophile and u value quality over price i would def go with somthing like ""tidal"" but for the average person spotify checks all the boxes as what a streaming service should be..... glad lyrics were added!",4,10,
13-01-2022 22:17,Repeatedly crashes all the time very frustrating to pay for a premium membership and still be dealing with random drops in audio. You have to open the app back up click on what you were listening to and press play..sometimes it cuts out again as soon as you turn off the screen,1,3,
13-01-2022 22:08,"Amazing and easy to navigate. Contains about 95% of songs you want. Awesome features. However, if it could have a smarter search that would pick up on key words like Google that would make it that much better.",5,2,
13-01-2022 22:02,"basically all I can do on here anymore is add music to my playlists. I have spotify on my laptop and my phone, i would rate it a four on my phone but on my laptop whenever i try to play music it skips and glitches and won't play the music well",3,0,
13-01-2022 21:51,I love Spotify! Honestly couldn't live without it!! I use it for podcasts and music!,5,0,
13-01-2022 21:43,Tbh I really hate it I hate the fact that when I try to listen to my liked songs and I'm listening to melenie Martinez then when. The song ends and it starts playing some random song I've never even heard of and. The fact that we only get to skip 6 times is kind of sad I'm really thinking of switching to a different music app I really like the app over all tho,2,1,
13-01-2022 21:12,Good app but they should let us download songs for free and the ads are irritating me Spotify don't think me wrong stop ads !!!!!!!!!,3,3,
13-01-2022 21:08,"I always used the desktop software and it is good, but this phone App is garbage. I understand advertisement but I don't understand it doesn't let me listen to the whole playlist or the album I selected. Basically without paying this is just a big random music broadcast app, it doesn't play what you want it to play after 2 or 3 songs. I wont give it any star if I could.",1,0,
13-01-2022 21:02,"The app and music is amazing, it has every song I can think of.. but I absolutely HATE when a suggested song plays, it ruins everything. I looked up how to turn it off, but nothing helps. 1/5 app because of that.",1,2,
13-01-2022 20:55,"This app is basically like a pay2win game. You NEED premium to actually access the app properly. I mean c'mon, no skips? Shuffle ONLY? No repeat? You really screwed up on this. I'm literally about to download a pirated version of Spotify or delete it and never use it again. Change. The. Frickin. App. Let us use skips and loops and actually play the songs we want, not search up the song and play a playlist of it.",1,0,
13-01-2022 20:27,"Cannot log in after creating an account in the UK and moving to the US, and the unhelpful error message is ""something went wrong.""",1,0,
13-01-2022 20:23,"The amount of ads is insane, let alone the amount of covid ads you receive. My escape from the flood of news is working out, which gets ruined because of the ads. I can understand some ads, but more than a dozen in 30 minutes is ridiculous.",1,7,
13-01-2022 20:08,"Get,out this app is so good to have you can listen to great music and the music is family friendly with kids bop on it I would recommend it for all ages#best music app ever",5,11,
13-01-2022 20:04,I like the quality and it's easy to use but I also don't know if it's normal that you can't go in a radio station like for example when I want to go in Karol G radio station it just shows other stations and won't really let you play or see the songs in that station I just want to know if its normal or not.,4,0,
13-01-2022 19:52,"It happened a couple of time that i got logged out and couldn't login, and had to reinstall the app loosing all my downloads in the time of need. Other than that it's fabulous for the price",4,4,
13-01-2022 19:47,It was really good but now they are trying to make you buy premieum just to listen to basic songs and skip through playlists,1,0,
13-01-2022 19:36,"Love Spotify, had it for years. Like the fact it'll find tunes similar to my musical tastes so it introduces me to artists I would likely never have found. Playlists are easy to create, podcasts are easy too, what's not to like.",5,4,
13-01-2022 19:33,I gave it a four because it's really good but it's a bit confusing and when you want to listen to a song it will play a different song What's kinda annoyingðŸ˜,4,0,
13-01-2022 19:23,"The app takes a good 20 seconds to open, with a further unacceptable delay when playing the first song. Once its up and running it's great, but to get started is an absolute nightmare. So bad I'm thinking about cancelling my premium account.",2,9,
13-01-2022 19:23,"My music is recently turning off, either while I'm playing a game or my phone times ouy. Never happened before, my cellphone provider said its the app itself but i don't know how to fix it , it's frustrating while trying to listen to music",3,2,
13-01-2022 19:11,"Great way to listen to music! Playlist curated for you, plus you can choose radio ""stations"" or make your own Playlists, listen to albums, artists, etc.",5,0,
13-01-2022 19:04,"I love Spotify BUT whenever I'm listening to a song, it will cut off and shut down right away in the middle of the song! And then when one song is done, you have to go back and push the play button and the song starts all over again. It's very frustrating, PLEASE fix!",4,2,
13-01-2022 18:36,Premium version. it's very good.. I have it for a while and it's Just perfect.. free version it's too much limited... But i'm some cases i can survive... I really hate you have only 6 skips on 6 hours and you can't play you favorite songs... pc version its better beacuse it have only ads... But after all I like it and I give it a 5 stars.,5,16,
13-01-2022 18:14,Amazing songs and playlists yo chose from. Endless songs and playlists. Look up you favorite artists and fing all of there songs. Overall amazing app!,5,0,
13-01-2022 18:13,Love the content. But the constant bugs make the experience very difficult to enjoy.,2,0,
13-01-2022 18:12,"After burning cds as a kid and having to hold a recorder to the radio and then dealing with Napster and pandora, I will never be a happy as I am with Spotify. And now they've added lyrics. Worth the monthly payment vs having it free and getting commercials.",5,0,
13-01-2022 18:05,"this is great but in the update, I can no longer listen to downloaded podcasts. What is the point, then? the whole organization system is a mess, and I hate it.",2,0,
13-01-2022 18:01,"Autostarts every morning after phone reset, and i can't figure out how to disable this. If i put the app in deep sleep then it closes when the screen is off.",1,0,
13-01-2022 17:48,"Out of all the music apps I have tried , Spotify is the best it has all the songs ur looking for, easy to find and save, it's worth the download.",5,0,
13-01-2022 17:35,FFS why does it keep auto-stopping when I have my phone connected to a bluetooth speaker? So annoying. Even more annoying is the android bug that skips to a random track when you click the lock button on your phone. Happens literally everytime. Please add support for Android.,2,2,
13-01-2022 17:26,I have listen to music and have the Spotify app for over 6 years now and it's been a blessing. Excellent source of music and podcast!..,5,0,
13-01-2022 17:19,"Takes a very long time for the ""playlists"" tab and the ""podcasts"" tab to load. Sometimes it never loads.",4,0,
13-01-2022 17:00,"Spotify used to be great, but they have more than doubled the amount of adds that play. Unless you are a premium subscriber, the ap isn't worth downloading.",1,0,
13-01-2022 16:55,"Not for me. Cluttered, too many cover songs. When I ask google speaker to play a song, it always plays a weird version. I went from Spotify to Amazon music. Much better. By the way, Spotify, I cancelled my subscription, why was I charged for this month?",3,5,
13-01-2022 16:50,One of my absolute favorite apps. The songs collection is really vast and the UI is very clean and minimal. The crossfade feature is amazing. So is the ability to control playback from any device.,5,2,
13-01-2022 16:45,"Good app, with lot of music, but why you cant skip the song on playlist???? I was just trying to find my fav. Music by skipping the songs on playlist, it says you skip 6times per hour, why dont make android app like the pc one. In pc spotify better, i thought now i can listen my songs anywhere with spotify's android version. Its not as good as i thought, its WORST!!!!",2,19,
13-01-2022 16:44,Great service have been with for a while. Only complaint is not every song is available either really old ones you expect to be on here or really new ones that are everywhere but here.,4,2,
13-01-2022 16:44,"App is great but the company has decided to put its money into really hate filled podcasts that appear to be more political propoganda then entertaining or informative podcasts. Ok for free music streaming, but going to get podcasts elsewhere.",3,0,
13-01-2022 15:47,"Ads after every 2-3 songs, that too promoting Premium, pretty irritating if you ask the people using your app. This is the reason I believe most of us are switching to other apps with better streaming. I am using MY DATA for the app, why isn't that enough? What kind of a marketing strategy is this? The only thing you've gained from the persistent advertisments is a low rating on the play store app. People aren't gonna buy premium just because you make them endure these ads.",1,0,
13-01-2022 15:43,"I have been a Spotify user for 3 years now and I can honestly say that it is one of the best music streaming services out there wether you want songs, podcasts, jokes ,books you name it . Honestly guy go get this app! Keep up the good work Spotify",5,1,
13-01-2022 15:43,It's my go-to daily music and podcast listening experience. Just waiting for that HiFi listening to become an option.,5,0,
13-01-2022 15:29,It's a great application and has a wide range of options though very few songs are missing but it has many options. Overall great app,5,17,
13-01-2022 15:17,Music plays in the background without an icon to stop it. Spotify makes itself the dominant music app on my phone so even when I get in my car it will play even if I wasn't using it previously.,1,2,
13-01-2022 15:12,the only reason i give it a three is because you cant even skip and view a song without putting it in a playlist most music apps let you do this stuff even without paying,3,0,
13-01-2022 15:07,Spotify is a great app but the settings page sucks. I wouldn't mind making changes to my payment or adding memebers threw setting.right now its all complicated it legit took me 6 days finding how to access my account members and payment. Breeeh,1,1,
13-01-2022 15:03,"Hands down, Spotify is the best app for streaming music. The $9.99 for Spotify Premium is DEFINITLY worth it. Every time there might be an issue with the app, the support always helps fix it. I love this app so much, and I will continue to love it.",5,12,
13-01-2022 15:00,"Gone from good to Poor!! use to rate this app but all it does is pause my songs after every 10secs, done everything to stop this form happening by changing my data setting, battery settings, force stop, clear cache, uninstall to reinstall, login out and back in and turn phone off and back on but still the issue still there, sort it out Spotify!!! Done my side, now do yours!!",2,49,
13-01-2022 14:53,It works. When I do not have access to my own library. The advertisements I do not have with my own library. They only serve to push the subscription. I do not use it enough to start paying for it.,4,0,
13-01-2022 14:50,"Bugs and countless UX flaws would be acceptable in the case of a free or open source app. For an app with the monthly fee, this feels like a joke. Plus the suggestion mechanism is rather poor.",2,5,
13-01-2022 14:44,I personally like Spotify... It allows me to listen to all my favorite songs its an awesome app. I can listen to my music anywhere on the planet it's awesome.,5,0,
13-01-2022 14:42,"Stellar. CD guy for many years. I have so much more money saved thanks to Spotify premium. Outstanding library, sound quality, features, and wicked user friendly. Highly highly highly recommend it.",5,0,
13-01-2022 14:15,Daily use. Paid family subscription. The only issue is a big one for all of us-it stops playing randomly multiple times during each session.,3,2,
13-01-2022 13:57,I have used Spotify for years. I know the podcast feature is fairly new. Please fix the video feature on JRE.,2,0,
13-01-2022 13:53,The stupid playlists should not update until I have wifi and it needs to be easier to find music that I have downloaded. As some one who works in a cooler where I have no wifi or signal it's infuriating to have the playlists get deleted the second I step out of the cooler in the morning.,1,0,
13-01-2022 13:48,Love this App its clear cut easy to use and I love the fact you have amazing people who upload podcasts that are giving balance and information to people. I joined to listen to Joe Rogan who is a master in his field of journalism in my view. The app is brilliant and the content is fast becoming my favourite.,5,1,
13-01-2022 13:43,"Pretty good, although I wish I could listen to a specific song on a playlist without having to shuffle-skip to it!",3,0,
13-01-2022 13:27,"Spotify is awesome app for listening music but 1 give 1 star for a reason. Spotify should make account deleting more user friendly ,it is very difficult to delete multiple accounts.",4,0,
13-01-2022 13:25,"I've been enjoying so far, However, if i wanna buy premium, (cuz I haven't subscribed yet) it won't let me, it always says ""Oops, please try again or contact our team"" i tried over and over again and it didn't work, so please fix it, i just wanna have premium, (and u can have my money , if u want it) pls fix it, that's all",2,0,
13-01-2022 13:25,Spotify has ease of use and millions of songs to choose from and if you choose to get premium say goodbye to ads and hello to Playlists really there is no way to go wrong with this app,5,0,
13-01-2022 13:21,"Decent interface for normal music playback on mobile. However, the removal car mode was a step in the wrong direction. Removing the big-buttoned, simple, driving interface that reduces driver distraction was great, and voice controls are not an adequate substitute.",3,14,
13-01-2022 13:15,Where the heck is the shuffle button?! Why? just why?! ðŸ˜©there isn't a shuffle button to stop the auto shuffle and no loop button! Why?! ðŸ˜­ And the only solution for this is to open the app on a laptop and turn the shuffle off ðŸ˜¤ Bruh i don't have a laptop!!ðŸ¤¬,2,0,
13-01-2022 13:07,It's a wonderful app. I enjoyed using it to listen to different organizations Podcast and also search for music by different artists.,5,2,
13-01-2022 13:02,Everytime I finish listening to a playlist and want to play it again it plays random songs I don't want and I can't restart the playlist. Also why do I get 4 adds in a row every hour? And why limit the amount of skips so I buy premium? Having a download option is justification enough for premium.,2,0,
13-01-2022 12:59,"Not the biggest fan of it. Design doesn't look as good as Apple's. 5 skips in the free version is a just mean to be brutally honest. When I try to open an album... it doesn't open, instead it opens something wierd and I hate that. Then I try to play a song from that album... and it ends up playing a remix (which isn't even part of that album) of the song I wanna hear or just a random track. Idk what Premium is like but free... just SUCKS! That's why I'm giving it 1 star. ðŸ˜Š",1,109,
13-01-2022 12:52,Constantly stops playing randomly. In the middle of podcasts it will stop and mark as played when there is half of the show left. Will randomly stop playing music.,2,0,
13-01-2022 12:35,I'd rate this 5 stars if the driving mode hadn't stopped working. Re-installed and updated to no avail.,4,0,
13-01-2022 12:26,Fairly decent music app. Lots of features and music choices. Little glitchy at times and some if the hidden permissions it requires for its self are a bit shady feeling but overall... not a terrible option out of the other currently available choices on play store.,4,0,
13-01-2022 12:12,"I â¤ this music app u can stream & create your own playlist by listenin' any type of music genre, artists or bands of your choice. Way better than usin' CD's, iPod & radio. ðŸ‘ðŸ¥°ðŸ˜â¤",5,0,
13-01-2022 12:07,"It's a good music app, it just ignores my setting and plays songs that I don't like in the middle of my liked songs, and interrupts my 30 mins ad free with tips on the app that I have known for over 2 years",3,2,
13-01-2022 11:56,I just like Spotify because I can liston day and night and it doesn't eat up my GBs and it plays all of the greats I like to hear.,5,0,
13-01-2022 11:53,"Spotify is so good. But New updated spotify virson is difficult to manage .so the old virson which was not updated, it was much good than this new updated virson.",3,0,
13-01-2022 11:50,"The most annoying app ever. It's a pity my friends send me links sometimes to open a music track on Spotify, otherwise I'd have deleted it forever. Super user-unfriendly especially when you want to play something on the not-premium version. I prefer to listen to music on YouTube. At least you can look something up for free!!!!",1,0,
13-01-2022 11:26,It's fine except for the fact that I had to watch an ad so I wouldn't get any for 30 mins and after 2 songs I get an ad? Make it make sense please,2,2,
